wav_id,wav_path,speaker,book,speaker_int
8580-287364-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8580/287364/8580-287364-0018.wav,8580,287364,242
730-359-0040,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/730/359/730-359-0040.wav,730,359,50
3983-5371-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3983/5371/3983-5371-0000.wav,3983,5371,133
4898-28461-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4898/28461/4898-28461-0020.wav,4898,28461,157
6437-66172-0040,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6437/66172/6437-66172-0040.wav,6437,66172,192
2159-179157-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2159/179157/2159-179157-0029.wav,2159,179157,91
441-128988-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/441/128988/441-128988-0006.wav,441,128988,40
6147-34607-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6147/34607/6147-34607-0021.wav,6147,34607,185
403-126855-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/403/126855/403-126855-0004.wav,403,126855,36
6081-41997-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6081/41997/6081-41997-0000.wav,6081,41997,184
3983-5331-0050,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3983/5331/3983-5331-0050.wav,3983,5331,133
2007-149877-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2007/149877/2007-149877-0005.wav,2007,149877,88
4680-16041-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4680/16041/4680-16041-0030.wav,4680,16041,151
446-123502-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/446/123502/446-123502-0030.wav,446,123502,42
3526-175658-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3526/175658/3526-175658-0029.wav,3526,175658,122
87-121553-0070,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/87/121553/87-121553-0070.wav,87,121553,9
911-130578-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/911/130578/911-130578-0005.wav,911,130578,55
6437-66173-0059,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6437/66173/6437-66173-0059.wav,6437,66173,192
3374-298025-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3374/298025/3374-298025-0004.wav,3374,298025,118
8312-279791-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8312/279791/8312-279791-0003.wav,8312,279791,236
60-121082-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/60/121082/60-121082-0010.wav,60,121082,6
1183-133256-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1183/133256/1183-133256-0007.wav,1183,133256,63
6019-3185-0108,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6019/3185/6019-3185-0108.wav,6019,3185,181
3242-67168-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3242/67168/3242-67168-0024.wav,3242,67168,116
5652-19215-0042,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5652/19215/5652-19215-0042.wav,5652,19215,171
3982-178459-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3982/178459/3982-178459-0031.wav,3982,178459,132
1594-135914-0036,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1594/135914/1594-135914-0036.wav,1594,135914,75
887-123291-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/887/123291/887-123291-0024.wav,887,123291,53
3526-176651-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3526/176651/3526-176651-0004.wav,3526,176651,122
2384-152900-0049,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2384/152900/2384-152900-0049.wav,2384,152900,95
332-128985-0073,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/332/128985/332-128985-0073.wav,332,128985,34
201-127786-0060,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/201/127786/201-127786-0060.wav,201,127786,19
4088-158077-0086,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4088/158077/4088-158077-0086.wav,4088,158077,137
1363-139304-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1363/139304/1363-139304-0037.wav,1363,139304,69
4859-29340-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4859/29340/4859-29340-0039.wav,4859,29340,156
2514-149482-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2514/149482/2514-149482-0021.wav,2514,149482,99
6531-61334-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6531/61334/6531-61334-0011.wav,6531,61334,196
1970-28415-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1970/28415/1970-28415-0010.wav,1970,28415,85
32-21634-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/32/21634/32-21634-0016.wav,32,21634,3
2817-142380-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2817/142380/2817-142380-0033.wav,2817,142380,103
1502-122619-0079,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1502/122619/1502-122619-0079.wav,1502,122619,72
163-122947-0097,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0097.wav,163,122947,15
6531-61334-0059,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6531/61334/6531-61334-0059.wav,6531,61334,196
3374-298025-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3374/298025/3374-298025-0027.wav,3374,298025,118
27-123349-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/27/123349/27-123349-0030.wav,27,123349,2
7264-92314-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7264/92314/7264-92314-0025.wav,7264,92314,211
5778-54535-0041,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5778/54535/5778-54535-0041.wav,5778,54535,176
289-121652-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/289/121652/289-121652-0029.wav,289,121652,27
1970-28415-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1970/28415/1970-28415-0033.wav,1970,28415,85
5688-15787-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5688/15787/5688-15787-0018.wav,5688,15787,173
150-132655-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/150/132655/150-132655-0024.wav,150,132655,14
1069-133699-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1069/133699/1069-133699-0009.wav,1069,133699,58
6272-70168-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6272/70168/6272-70168-0008.wav,6272,70168,188
3486-166424-0043,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3486/166424/3486-166424-0043.wav,3486,166424,121
7367-86737-0049,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7367/86737/7367-86737-0049.wav,7367,86737,215
7264-92310-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7264/92310/7264-92310-0019.wav,7264,92310,211
1737-142396-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1737/142396/1737-142396-0002.wav,1737,142396,78
322-124147-0050,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/322/124147/322-124147-0050.wav,322,124147,32
446-123501-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/446/123501/446-123501-0023.wav,446,123501,42
911-130578-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/911/130578/911-130578-0001.wav,911,130578,55
4051-11218-0061,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4051/11218/4051-11218-0061.wav,4051,11218,136
1867-154071-0041,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1867/154071/1867-154071-0041.wav,1867,154071,81
3168-173565-0054,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3168/173565/3168-173565-0054.wav,3168,173565,112
6818-68772-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6818/68772/6818-68772-0046.wav,6818,68772,198
5339-14134-0079,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5339/14134/5339-14134-0079.wav,5339,14134,164
2836-5355-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2836/5355/2836-5355-0033.wav,2836,5355,104
1867-148436-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1867/148436/1867-148436-0031.wav,1867,148436,81
201-122255-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/201/122255/201-122255-0025.wav,201,122255,19
3947-13262-0032,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3947/13262/3947-13262-0032.wav,3947,13262,131
40-121026-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/40/121026/40-121026-0006.wav,40,121026,5
8609-283227-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8609/283227/8609-283227-0026.wav,8609,283227,243
229-130880-0078,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/229/130880/229-130880-0078.wav,229,130880,22
7505-258964-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7505/258964/7505-258964-0010.wav,7505,258964,218
7178-34644-0075,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7178/34644/7178-34644-0075.wav,7178,34644,208
5561-41616-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5561/41616/5561-41616-0012.wav,5561,41616,170
5163-18515-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5163/18515/5163-18515-0015.wav,5163,18515,161
3240-131231-0064,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3240/131231/3240-131231-0064.wav,3240,131231,115
1624-142933-0017,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1624/142933/1624-142933-0017.wav,1624,142933,76
7859-102519-0055,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7859/102519/7859-102519-0055.wav,7859,102519,225
446-123501-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/446/123501/446-123501-0009.wav,446,123501,42
87-121553-0091,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/87/121553/87-121553-0091.wav,87,121553,9
60-121082-0082,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/60/121082/60-121082-0082.wav,60,121082,6
211-122425-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/211/122425/211-122425-0001.wav,211,122425,20
6476-57446-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6476/57446/6476-57446-0031.wav,6476,57446,194
7264-92316-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7264/92316/7264-92316-0039.wav,7264,92316,211
7367-86737-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7367/86737/7367-86737-0021.wav,7367,86737,215
7517-100437-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7517/100437/7517-100437-0027.wav,7517,100437,220
1040-133433-0078,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1040/133433/1040-133433-0078.wav,1040,133433,57
4267-287369-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4267/287369/4267-287369-0000.wav,4267,287369,142
7190-90543-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7190/90543/7190-90543-0012.wav,7190,90543,209
5390-24512-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5390/24512/5390-24512-0046.wav,5390,24512,165
7402-90848-0062,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7402/90848/7402-90848-0062.wav,7402,90848,216
7226-86965-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7226/86965/7226-86965-0013.wav,7226,86965,210
2843-152918-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2843/152918/2843-152918-0025.wav,2843,152918,105
7794-295948-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7794/295948/7794-295948-0022.wav,7794,295948,223
6078-54013-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6078/54013/6078-54013-0001.wav,6078,54013,183
3436-172171-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3436/172171/3436-172171-0033.wav,3436,172171,119
3664-178366-0034,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3664/178366/3664-178366-0034.wav,3664,178366,124
2843-152918-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2843/152918/2843-152918-0021.wav,2843,152918,105
460-172359-0051,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/460/172359/460-172359-0051.wav,460,172359,44
6209-34599-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6209/34599/6209-34599-0026.wav,6209,34599,187
446-123502-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/446/123502/446-123502-0000.wav,446,123502,42
1183-133256-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1183/133256/1183-133256-0023.wav,1183,133256,63
4859-29340-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4859/29340/4859-29340-0012.wav,4859,29340,156
8238-274553-0053,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8238/274553/8238-274553-0053.wav,8238,274553,235
4481-17498-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4481/17498/4481-17498-0029.wav,4481,17498,149
446-123501-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/446/123501/446-123501-0013.wav,446,123501,42
307-127540-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/307/127540/307-127540-0013.wav,307,127540,30
5652-39938-0054,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5652/39938/5652-39938-0054.wav,5652,39938,171
302-123516-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/302/123516/302-123516-0012.wav,302,123516,29
6437-66172-0042,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6437/66172/6437-66172-0042.wav,6437,66172,192
7780-274562-0056,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7780/274562/7780-274562-0056.wav,7780,274562,222
3879-173592-0035,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3879/173592/3879-173592-0035.wav,3879,173592,130
8419-293473-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8419/293473/8419-293473-0009.wav,8419,293473,238
4640-19187-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4640/19187/4640-19187-0016.wav,4640,19187,150
3436-172171-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3436/172171/3436-172171-0007.wav,3436,172171,119
8063-274116-0040,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8063/274116/8063-274116-0040.wav,8063,274116,228
8063-274115-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8063/274115/8063-274115-0018.wav,8063,274115,228
6385-34669-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6385/34669/6385-34669-0021.wav,6385,34669,190
5867-48852-0065,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5867/48852/5867-48852-0065.wav,5867,48852,179
5652-19215-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5652/19215/5652-19215-0002.wav,5652,19215,171
1034-121119-0055,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1034/121119/1034-121119-0055.wav,1034,121119,56
83-11691-0036,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/83/11691/83-11691-0036.wav,83,11691,8
1926-147979-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1926/147979/1926-147979-0028.wav,1926,147979,83
8580-287363-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8580/287363/8580-287363-0030.wav,8580,287363,242
2289-152253-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2289/152253/2289-152253-0027.wav,2289,152253,94
4397-15668-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4397/15668/4397-15668-0019.wav,4397,15668,146
3947-13262-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3947/13262/3947-13262-0006.wav,3947,13262,131
7367-86737-0102,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7367/86737/7367-86737-0102.wav,7367,86737,215
2092-145706-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2092/145706/2092-145706-0015.wav,2092,145706,89
2817-142380-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2817/142380/2817-142380-0000.wav,2817,142380,103
1183-133256-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1183/133256/1183-133256-0013.wav,1183,133256,63
8425-292520-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8425/292520/8425-292520-0019.wav,8425,292520,239
5049-25947-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5049/25947/5049-25947-0000.wav,5049,25947,159
8123-275209-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8123/275209/8123-275209-0024.wav,8123,275209,233
4195-186238-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4195/186238/4195-186238-0025.wav,4195,186238,140
7178-34644-0036,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7178/34644/7178-34644-0036.wav,7178,34644,208
8095-274345-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8095/274345/8095-274345-0004.wav,8095,274345,230
6064-56165-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6064/56165/6064-56165-0011.wav,6064,56165,182
5778-54535-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5778/54535/5778-54535-0028.wav,5778,54535,176
1624-142933-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1624/142933/1624-142933-0025.wav,1624,142933,76
4813-248641-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4813/248641/4813-248641-0008.wav,4813,248641,153
5322-7679-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5322/7679/5322-7679-0037.wav,5322,7679,163
2384-152900-0061,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2384/152900/2384-152900-0061.wav,2384,152900,95
8838-298545-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8838/298545/8838-298545-0014.wav,8838,298545,249
1116-132847-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1116/132847/1116-132847-0005.wav,1116,132847,62
831-130746-0048,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/831/130746/831-130746-0048.wav,831,130746,51
1578-140045-0017,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1578/140045/1578-140045-0017.wav,1578,140045,74
911-130578-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/911/130578/911-130578-0013.wav,911,130578,55
6181-216552-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6181/216552/6181-216552-0006.wav,6181,216552,186
7278-91083-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7278/91083/7278-91083-0033.wav,7278,91083,212
150-132655-0032,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/150/132655/150-132655-0032.wav,150,132655,14
1867-154075-0041,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1867/154075/1867-154075-0041.wav,1867,154075,81
5022-29405-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5022/29405/5022-29405-0031.wav,5022,29405,158
1447-17506-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1447/17506/1447-17506-0009.wav,1447,17506,70
87-121553-0098,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/87/121553/87-121553-0098.wav,87,121553,9
211-122425-0043,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/211/122425/211-122425-0043.wav,211,122425,20
8975-270782-0102,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8975/270782/8975-270782-0102.wav,8975,270782,250
125-121124-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/125/121124/125-121124-0016.wav,125,121124,13
6563-285357-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6563/285357/6563-285357-0022.wav,6563,285357,197
8629-261140-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8629/261140/8629-261140-0016.wav,8629,261140,244
4441-76263-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4441/76263/4441-76263-0046.wav,4441,76263,148
7859-102519-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7859/102519/7859-102519-0009.wav,7859,102519,225
8238-274553-0052,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8238/274553/8238-274553-0052.wav,8238,274553,235
2416-152139-0053,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2416/152139/2416-152139-0053.wav,2416,152139,97
